"","ring1","ring2","ring3","ring4","ring5","ring6","ring7","ring8","ring9","ring10","ring11","ring12","ring13","ring14","ring15"
"ENSMUSG00000038497",1.16666666666667,1.24050632911392,1.10344827586207,1.21428571428571,1.2972972972973,1.10714285714286,1.26,1.22222222222222,1.13432835820896,1.21212121212121,1.21428571428571,1.20547945205479,1,0,1.18518518518519
"ENSMUSG00000038482",1.16666666666667,1.14754098360656,1.24615384615385,1.07142857142857,1.20454545454545,1.10344827586207,1.29411764705882,1,1.19736842105263,1.28571428571429,1.16666666666667,1.27397260273973,1.25,0,1.04545454545455
"ENSMUSG00000038457",1,1,1,0,0,0,1,0,1.15384615384615,1,0,1,0,0,0
"ENSMUSG00000031451",1.66666666666667,1.40740740740741,1.25882352941176,1.28,1.27450980392157,1.26923076923077,1.34328358208955,1.26666666666667,1.75,1.25,1.33333333333333,1.79439252336449,1.16666666666667,0,1.36666666666667
"ENSMUSG00000031453",1.33707865168539,1.22077922077922,1.20987654320988,1.27777777777778,1.32758620689655,1.25714285714286,1.23076923076923,1.33333333333333,1.2156862745098,1.25531914893617,1.125,1.28571428571429,1.16666666666667,0,1.2
"ENSMUSG00000090336",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"ENSMUSG00000038416",1.33663366336634,1.25609756097561,1.30681818181818,1.17391304347826,1.32432432432432,1.48484848484848,1.30434782608696,1.25,1.37142857142857,1.27272727272727,1.39130434782609,1.29292929292929,1,0,1.31578947368421
"ENSMUSG00000038398",1.24691358024691,1.24418604651163,1.32876712328767,1.25,1.18604651162791,1.19444444444444,1.3,1,1.29032258064516,1.17021276595745,1.27272727272727,1.25,1.14285714285714,0,1.39285714285714
"ENSMUSG00000047710",1.03921568627451,1.14814814814815,1.11538461538462,1.08333333333333,1.06666666666667,1.26666666666667,1.17073170731707,1.25,1.21052631578947,1.23333333333333,1.23076923076923,1.234375,0,0,1.07142857142857
"ENSMUSG00000031458",1.65789473684211,1.74657534246575,1.67289719626168,1.80645161290323,1.6219512195122,1.64516129032258,1.67857142857143,1.71428571428571,1.72159090909091,1.68421052631579,1.54285714285714,1.99393939393939,1.85714285714286,1.33333333333333,1.84090909090909
"ENSMUSG00000038365",1.28712871287129,1.43157894736842,1.32222222222222,1.13333333333333,1.54285714285714,1.31578947368421,1.38271604938272,1.2,1.39090909090909,1.45238095238095,1.20833333333333,1.45689655172414,1.25,1,1.5
"ENSMUSG00000050052",1.21276595744681,1.09375,1.27450980392157,1.09090909090909,1.225,1,1.1,1.2,1.15217391304348,1.17647058823529,1.09090909090909,1.33333333333333,1,0,1.11111111111111
"ENSMUSG00000051978",1,1,1.07142857142857,0,1.1,1,1,1,1.05,1.25,1,1.11764705882353,0,0,0
"ENSMUSG00000074461",1.12903225806452,1.06976744186047,1.13793103448276,1,1,1.0625,1.03703703703704,1.14285714285714,1.10204081632653,1,1,1.0952380952381,1.16666666666667,0,1.18181818181818
"ENSMUSG00000047495",1,1,1,0,1.13333333333333,1.33333333333333,1,0,1.1,1,1,1.08695652173913,0,0,1
"ENSMUSG00000026317",1.20454545454545,1.24324324324324,1.25581395348837,1.05882352941176,1.1875,1,1.07142857142857,1.3,1.13725490196078,1,1.11111111111111,1.29268292682927,0,1,1.16666666666667
"ENSMUSG00000071176",1.11764705882353,1.13157894736842,1.12121212121212,1.1,1,1.04545454545455,1,1.25,1.16666666666667,1.04166666666667,1,1.11428571428571,0,1.25,1
"ENSMUSG00000055675",1.28767123287671,1.31325301204819,1.17948717948718,1.5,1.21153846153846,1.25925925925926,1.3855421686747,1.18181818181818,1.30120481927711,1.30508474576271,1.35714285714286,1.35955056179775,1.11111111111111,1,1.14285714285714
"ENSMUSG00000102615",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000060924",1.10526315789474,1.15,1,0,1.07692307692308,1.2,1.25,0,1.03846153846154,1.11111111111111,1.2,1.1,1.5,0,1.25
"ENSMUSG00000039842",1,1.2,1,1.25,1,1,1,0,1,1,0,1.07692307692308,0,0,1.25
"ENSMUSG00000031465",1.33333333333333,0,1,1,1.2,0,0,0,1.16666666666667,1,1,1,0,0,0
"ENSMUSG00000031467",1.52586206896552,1.33333333333333,1.52293577981651,1.32432432432432,1.29113924050633,1.2,1.53684210526316,1.71428571428571,1.49242424242424,1.44444444444444,1.51851851851852,1.58518518518519,1.45454545454545,0,1.42857142857143
"ENSMUSG00000050756",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000044748",1,1.66666666666667,1,0,0,0,0,0,1,0,0,1.4,0,0,0
"ENSMUSG00000047390",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000045337",1.16666666666667,0,0,0,0,0,0,0,1.88888888888889,0,0,2,0,0,0
"ENSMUSG00000006567",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"ENSMUSG00000063362",1.1219512195122,1.29787234042553,1.09090909090909,1,1.05405405405405,1.05555555555556,1.25,1,1.18367346938776,1.13793103448276,1,1.11538461538462,0,0,1.15
"ENSMUSG00000037738",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"ENSMUSG00000031478",1.125,1,1,0,0,1,1,1,1.1,1,0,1,0,0,0
"ENSMUSG00000037725",1,0,1.1,0,0,1,1,0,1,0,0,1,0,0,1
"ENSMUSG00000031479",1.23076923076923,1.25423728813559,1.18367346938776,1.3,1.04444444444444,1.14814814814815,1.19642857142857,1,1.21621621621622,1.25925925925926,1.17647058823529,1.36111111111111,1.28571428571429,0,1.11111111111111
"ENSMUSG00000031480",1,1,1,1,0,1,1,0,1,1,1.33333333333333,1,0,0,1
"ENSMUSG00000031482",1.13333333333333,1,1.125,1,1,1,1.05555555555556,1,1.11111111111111,1,1,1,0,0,1
"ENSMUSG00000031533",1.2280701754386,1.17543859649123,1.22222222222222,1,1.07317073170732,1.15151515151515,1.20454545454545,1.22222222222222,1.22535211267606,1.16,1,1.35,1.66666666666667,1,1.07142857142857
"ENSMUSG00000031534",1.46,1.65648854961832,1.53781512605042,1.45161290322581,1.57425742574257,1.61111111111111,1.62616822429907,1.4,1.66206896551724,1.71830985915493,1.61764705882353,1.76687116564417,1.30769230769231,0,1.3953488372093
"ENSMUSG00000037656",1.21428571428571,1.25,1.19672131147541,1.14285714285714,1.12244897959184,1.175,1.37777777777778,1.16666666666667,1.29268292682927,1.16666666666667,1.11764705882353,1.34090909090909,1.57142857142857,0,1.25
"ENSMUSG00000008892",3.0295358649789,3.33649289099526,2.93087557603687,2.6984126984127,2.85526315789474,2.77319587628866,2.75568181818182,2.57142857142857,3.3011583011583,2.83050847457627,3.34,3.68859649122807,2.56521739130435,1.5,2.86363636363636
"ENSMUSG00000031536",1.54961832061069,1.69767441860465,1.56896551724138,1.42857142857143,1.45882352941176,1.4,1.62616822429907,1.28571428571429,1.53146853146853,1.46774193548387,1.79310344827586,1.61744966442953,1.25,0,1.41025641025641
"ENSMUSG00000031537",1.20833333333333,1.30337078651685,1.28985507246377,1.33333333333333,1.26530612244898,1.23529411764706,1.24705882352941,1.25,1.3804347826087,1.45238095238095,1.375,1.32530120481928,1.14285714285714,0,1.3
"ENSMUSG00000031538",1.25,1.1,1.30188679245283,1.07142857142857,1.28571428571429,1.13636363636364,1.03703703703704,1,1.20689655172414,1.08,1.1,1.34042553191489,0,1.25,1
"ENSMUSG00000031539",1.57391304347826,2.05882352941176,1.38297872340426,1.23076923076923,1.33823529411765,1.29268292682927,1.875,1.22222222222222,1.53289473684211,1.85555555555556,1.54054054054054,1.93670886075949,1.5,0,1.64102564102564
"ENSMUSG00000031540",1.10810810810811,1.19444444444444,1.02857142857143,1,1.04545454545455,1,1.09375,1,1.08571428571429,1.0625,1,1.12820512820513,0,0,1.15384615384615
"ENSMUSG00000031543",1.20512820512821,1.32786885245902,1.33333333333333,1.19047619047619,1.10344827586207,1.10526315789474,1.27906976744186,1.33333333333333,1.33928571428571,1.17241379310345,1.3,1.27777777777778,1,0,1.35
"ENSMUSG00000031545",1.3716814159292,1.52777777777778,1.25,1.31578947368421,1.23333333333333,1.11363636363636,1.32432432432432,1.1,1.39830508474576,1.28301886792453,1.40740740740741,1.48275862068966,1,1.2,1.36363636363636
"ENSMUSG00000103925",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031546",1.09615384615385,1.21153846153846,1.16981132075472,1.13333333333333,1.11627906976744,1.13636363636364,1.0952380952381,1.28571428571429,1.14754098360656,1.14814814814815,1.26666666666667,1.19672131147541,1.33333333333333,0,1.11111111111111
"ENSMUSG00000015341",1.58125,1.56390977443609,1.50769230769231,1.6,1.57272727272727,1.39705882352941,1.47959183673469,1.28571428571429,1.59863945578231,1.40277777777778,1.33333333333333,1.6158940397351,1.42857142857143,1.25,1.35897435897436
"ENSMUSG00000110256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031548",1,1.05555555555556,1,0,1.6,0,1,0,1.35294117647059,1.16666666666667,0,1.41666666666667,0,0,0
"ENSMUSG00000037492",1.17241379310345,1.62650602409639,1.47916666666667,1,1.1,1.05,1.38095238095238,1,1.35384615384615,1.15625,1,1.25675675675676,1.2,0,1.29411764705882
"ENSMUSG00000056313",1,1,1,0,1,0,1,0,0,0,1,1,0,0,0
"ENSMUSG00000031549",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"ENSMUSG00000031551",1.71739130434783,1,1.68354430379747,1.25,1.75,1.57575757575758,1,1,1.45454545454545,1,0,1,0,0,1
"ENSMUSG00000031554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000037437",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"ENSMUSG00000031555",1.27777777777778,1.17460317460317,1.19230769230769,1,1.22222222222222,1.2258064516129,1.11428571428571,1.15384615384615,1.26923076923077,1.17391304347826,1.11111111111111,1.15384615384615,1.16666666666667,0,1.07142857142857
"ENSMUSG00000031556",2.10526315789474,2.23214285714286,2.04,1.87234042553191,1.95833333333333,1.70833333333333,1.86986301369863,2.03703703703704,2.01363636363636,2.01052631578947,1.95,2.53921568627451,1.72727272727273,1.2,1.95918367346939
"ENSMUSG00000037406",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"ENSMUSG00000031557",1.04347826086957,1.04761904761905,1.14285714285714,1,1.18181818181818,1.16666666666667,1.20833333333333,1,1.14285714285714,1,1,1.22222222222222,0,0,1.2
"ENSMUSG00000065954",1.49206349206349,1.74045801526718,1.70338983050847,1.34782608695652,1.5875,1.58695652173913,1.66386554621849,1.0625,1.54887218045113,1.49315068493151,1.73333333333333,1.75,1.47058823529412,1.5,1.54285714285714
"ENSMUSG00000031565",1.42528735632184,1.43137254901961,1.51898734177215,1.13793103448276,1.24242424242424,1.31707317073171,1.16279069767442,1.30769230769231,1.31395348837209,1.09090909090909,1.47058823529412,1.32352941176471,1,1.33333333333333,1.41176470588235
"ENSMUSG00000037363",1.09375,1.08695652173913,1.05555555555556,1,1.05882352941176,1.1,1.03846153846154,0,1.07142857142857,1,1,1.17073170731707,0,0,1
"ENSMUSG00000054823",1.13235294117647,1.14925373134328,1.12765957446809,1.11764705882353,1.10526315789474,1.2,1.19607843137255,1.4,1.16901408450704,1.14285714285714,1,1.15384615384615,1,0,1.33333333333333
"ENSMUSG00000031570",1.08163265306122,1.20833333333333,1.13953488372093,1,1.18181818181818,1.08695652173913,1.10810810810811,0,1.25862068965517,1.23076923076923,1.16666666666667,1.32,1.25,0,1.07692307692308
"ENSMUSG00000061313",1.11864406779661,1.2625,1.18181818181818,1.11111111111111,1.27777777777778,1.07692307692308,1.17647058823529,0,1.275,1.18918918918919,1.25,1.25,1,0,1.15
"ENSMUSG00000037316",1.2125,1.41666666666667,1.29113924050633,1.05882352941176,1.26086956521739,1.4,1.35185185185185,1.25,1.31521739130435,1.36363636363636,1.44,1.32558139534884,1.2,0,1.36842105263158
"ENSMUSG00000037296",1.3859649122807,1.55963302752294,1.50434782608696,1.54545454545455,1.44444444444444,1.42105263157895,1.42696629213483,1.33333333333333,1.49659863945578,1.55555555555556,1.44827586206897,1.75,1.8,1,1.42857142857143
"ENSMUSG00000031574",0,1,0,1,1.33333333333333,0,0,1.33333333333333,1,0,0,0,0,0,0
"ENSMUSG00000031575",1.12820512820513,1.15686274509804,1.24615384615385,1,1.26,1.18518518518519,1.09302325581395,1.16666666666667,1.14666666666667,1.09090909090909,1.06666666666667,1.23809523809524,1.4,0,1.21052631578947
"ENSMUSG00000031576",1,1,1,1,1,1,1,0,1,1,0,1.07142857142857,0,0,1.33333333333333
"ENSMUSG00000037260",1.5625,1.42045454545455,1.27272727272727,1.05,1.28070175438596,1.32352941176471,1.31818181818182,1.2,1.59183673469388,1.35555555555556,1.38888888888889,1.46534653465347,1,1,1.375
"ENSMUSG00000037251",1.12727272727273,1.20833333333333,1.15909090909091,1,1.13793103448276,1.05882352941176,1.22222222222222,0,1.13461538461538,1,1,1.16981132075472,1,0,1.15384615384615
"ENSMUSG00000015994",1.50684931506849,1.57391304347826,1.56363636363636,1.28205128205128,1.44897959183673,1.43103448275862,1.39130434782609,1.64705882352941,1.62857142857143,1.47945205479452,1.22222222222222,1.46323529411765,1,1.2,1.45714285714286
"ENSMUSG00000037234",1.17391304347826,1.22413793103448,1.20408163265306,1.07692307692308,1.25,1.11111111111111,1.12244897959184,1.33333333333333,1.21311475409836,1.06896551724138,1.3,1.2258064516129,0,0,1.15789473684211
"ENSMUSG00000109640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000013878",1.19444444444444,1.10344827586207,1.025,1,1.10714285714286,1.07142857142857,1.25,1,1.22222222222222,1.17647058823529,1,1.1304347826087,1,0,1
"ENSMUSG00000110120",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000037214",1.14285714285714,1.05128205128205,1.15384615384615,1.23076923076923,1.19354838709677,1.05,1.14814814814815,1.8,1.11111111111111,1.11764705882353,1,1,0,0,1
"ENSMUSG00000085795",1.109375,1.37878787878788,1.1875,1.10526315789474,1.08,1.20689655172414,1.35185185185185,1.3,1.28169014084507,1.32608695652174,1.5,1.21428571428571,1,1,1.05882352941176
"ENSMUSG00000031483",1.28787878787879,1.12307692307692,1.24528301886792,1.15384615384615,1.17948717948718,1.16,1.2,1.1,1.1875,1.36666666666667,1.4,1.23529411764706,1,0,1.1875
"ENSMUSG00000031485",1.38541666666667,1.25,1.29347826086957,1.4,1.31147540983607,1.36842105263158,1.31168831168831,1.40909090909091,1.17307692307692,1.4,1.45833333333333,1.50980392156863,1.18181818181818,2,1.30769230769231
"ENSMUSG00000031486",1.125,1.28571428571429,1,1,1,1,1.28571428571429,0,1,1,1.33333333333333,1.125,0,0,1
"ENSMUSG00000031487",1.2,1.15,1.28571428571429,1.09090909090909,1.21428571428571,1.08333333333333,1.14285714285714,1,1.42307692307692,1.09090909090909,1.13333333333333,1.1063829787234,0,0,1.36363636363636
"ENSMUSG00000031488",1,1,1,0,0,0,0,0,1,0,0,1.16666666666667,0,0,0
"ENSMUSG00000039720",1.25,1,1,0,0,0,0,0,1,0,0,1,0,0,0
"ENSMUSG00000031489",1,1,0,0,0,0,1,0,1,1,0,1,1,0,0
"ENSMUSG00000031490",1.35135135135135,1.22033898305085,1.42253521126761,1.38461538461538,1.23728813559322,1.13953488372093,1.36734693877551,1.4375,1.26190476190476,1.29545454545455,1.15384615384615,1.34615384615385,1,1.2,1.42105263157895
"ENSMUSG00000031492",0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0
"ENSMUSG00000031491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000063626",1.11111111111111,1.31147540983607,1.17647058823529,1,1,1,1.25,0,1.03571428571429,1.15384615384615,0,1.30232558139535,1,0,1
"ENSMUSG00000039661",1.94623655913978,1.99393939393939,1.93670886075949,1.86206896551724,2.02564102564103,1.59375,1.82442748091603,1.5,1.93582887700535,1.98780487804878,2,1.98181818181818,1.3125,0,1.68888888888889
"ENSMUSG00000039328",1.25,1,1,1,1.11111111111111,1,1,0,1,1,0,1.125,0,0,0
"ENSMUSG00000031577",1.14634146341463,1.24489795918367,1.12121212121212,1.07692307692308,1.23529411764706,1.08333333333333,1.11538461538462,1,1.05555555555556,1.15384615384615,1,1.24390243902439,0,0,1
"ENSMUSG00000031578",1.28767123287671,1.10294117647059,1.2962962962963,1,1.20833333333333,1.16666666666667,1.26315789473684,1.07142857142857,1.2,1.10714285714286,1.15384615384615,1.30985915492958,1,0,1.42105263157895
"ENSMUSG00000046152",1.13333333333333,1,1,0,1.07692307692308,1,1,0,1.07142857142857,1,0,1.05555555555556,0,0,1
"ENSMUSG00000062991",1,1.05555555555556,1.25,0,1,1,1,0,1,1,1,1.21428571428571,0,0,1
"ENSMUSG00000031583",1.08333333333333,1.1,1,0,1,1,1,0,1.09090909090909,1,0,1.08333333333333,0,0,0
"ENSMUSG00000049184",1.17647058823529,1.23255813953488,1.12,1,1.07142857142857,1.08333333333333,1.06060606060606,0,1.05555555555556,1.09090909090909,1.15384615384615,1.08823529411765,0,0,1
"ENSMUSG00000009628",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000009630",1.12676056338028,1.27692307692308,1.40740740740741,1,1.22448979591837,1.10344827586207,1.34042553191489,1.2,1.31683168316832,1.26666666666667,1.17647058823529,1.23809523809524,1,1,1.26086956521739
"ENSMUSG00000052906",1.2258064516129,1.2,1.12962962962963,1.05263157894737,1.11764705882353,1.14814814814815,1.27027027027027,1.1,1.12121212121212,1.23076923076923,1.38461538461538,1.41666666666667,1,1,1.09090909090909
"ENSMUSG00000031584",1.32222222222222,1.31746031746032,1.29761904761905,1.21052631578947,1.42222222222222,1.3125,1.19230769230769,1.375,1.37647058823529,1.26315789473684,1.5,1.27380952380952,1,0,1.1304347826087
"ENSMUSG00000031585",1.16949152542373,1.12244897959184,1.12727272727273,1.15384615384615,1.14285714285714,1.12,1.125,1,1.09836065573771,1.14285714285714,1.46153846153846,1.14814814814815,1.2,0,1.0952380952381
"ENSMUSG00000094500",1.46315789473684,1.51351351351351,1.55434782608696,1.33333333333333,1.24137931034483,1.40540540540541,1.36231884057971,1,1.6,1.23636363636364,1.33333333333333,1.68292682926829,1.11111111111111,0,1.3448275862069
"ENSMUSG00000031586",1.08333333333333,1.18181818181818,1.15,0,1.07692307692308,1,1,1,1.10526315789474,1.11111111111111,0,1.16666666666667,0,0,1.75
"ENSMUSG00000031516",2.49230769230769,2.56149732620321,2.46067415730337,1.96774193548387,2.26515151515152,2.18181818181818,2.63513513513514,1.89473684210526,2.34375,2.4811320754717,2.625,2.63106796116505,1.72222222222222,1.36363636363636,2.50877192982456
"ENSMUSG00000063412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000071113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031513",1.62857142857143,1.624,1.5546875,1.375,1.65,1.53571428571429,1.41592920353982,1.44444444444444,1.76551724137931,1.73846153846154,1.5,1.5578231292517,1.45454545454545,1.57142857142857,1.56818181818182
"ENSMUSG00000031532",3.29795918367347,3.96860986547085,3.07547169811321,2.47887323943662,2.8258064516129,2.81553398058252,3.41340782122905,2.02941176470588,3.73703703703704,3.109375,3.81132075471698,4.11522633744856,2.44444444444444,1.84615384615385,3.73134328358209
"ENSMUSG00000031530",0,1,0,0,0,0,1,0,0,0,0,1.2,0,0,0
"ENSMUSG00000031529",1.16949152542373,1.40983606557377,1.17777777777778,1,1.18181818181818,1.16,1.29166666666667,1.23076923076923,1.20253164556962,1.07894736842105,1,1.30434782608696,1.5,0,1
"ENSMUSG00000046794",1,1,0,0,0,0,0,0,1.16666666666667,0,0,1,0,0,0
"ENSMUSG00000031527",1,1,1.17857142857143,1,1.22222222222222,1,1.09090909090909,1,1,1.07142857142857,1,1,0,0,1
"ENSMUSG00000070056",1.1,1.2,1.18181818181818,1.1,1.13793103448276,1.08,1.06521739130435,0,1.13559322033898,1.09090909090909,1.07692307692308,1.12,1.5,0,1.15384615384615
"ENSMUSG00000109372",1.28571428571429,1,1.20689655172414,1,1,1.14285714285714,1.125,0,1.1,1.07142857142857,1.44444444444444,1.125,0,0,1.44444444444444
"ENSMUSG00000055976",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050271",1,1.05,1.08333333333333,1.16666666666667,1.05,1.25,1.0952380952381,1.125,1.07894736842105,1.1,1.2,1.11111111111111,1.33333333333333,0,1
"ENSMUSG00000039633",1.07407407407407,1.08333333333333,1.1,1,1,1,1.07692307692308,0,1.04545454545455,1.05882352941176,1.25,1.14285714285714,0,0,1.33333333333333
"ENSMUSG00000039620",1.09090909090909,1.21428571428571,1,1,1,1.16666666666667,1.09090909090909,0,1.10344827586207,1,1,1.40909090909091,0,0,1.25
"ENSMUSG00000031523",1.09090909090909,1.12121212121212,1.13333333333333,1,1.2,1.06666666666667,1.10810810810811,1,1.18518518518519,1.08,1.16666666666667,1.17142857142857,1,0,1
"ENSMUSG00000074384",0,1,1,0,1.2,1,1,0,1,1,0,0,0,0,0
"ENSMUSG00000039539",1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
"ENSMUSG00000039530",2.84577114427861,2.92063492063492,2.52688172043011,1.78947368421053,2.59649122807018,2.64179104477612,2.77514792899408,1.68181818181818,2.93150684931507,2.52380952380952,2.86538461538462,3.33644859813084,2.88888888888889,1,2.77966101694915
"ENSMUSG00000025044",1.08571428571429,1,1.07692307692308,1,1.53333333333333,1,1.14285714285714,0,1.2,1.66666666666667,1.5,1.09090909090909,0,0,1
"ENSMUSG00000039478",1.48305084745763,1.78448275862069,1.46,1.23529411764706,1.54666666666667,1.51219512195122,1.88541666666667,1.08333333333333,1.50847457627119,1.5625,1.48275862068966,1.54545454545455,1.22222222222222,0,1.60606060606061
